PRD_SRL_NO,PRD_PLN_NO,PRD_CD,PRD_LOT,RECE_CD,CMP_EQ_ID,start_time,end_time,processing_sec,reported_cycle_sec,manual_sec,robot_cycle_raw,PRC_CMNT,logical_process,negative_duration_flag,iqr_upper_sec,outlier_flag
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ01,2026-03-30 16:09:21.551,2026-03-30 16:09:53.564,32.013,32.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ02,2026-03-30 16:10:56.196,2026-03-30 16:13:54.492,178.296,1602.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ03,2026-03-30 16:14:08.738,2026-03-30 16:15:55.708,106.97,106.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ04,2026-03-30 16:16:18.250,2026-03-30 16:16:20.376,2.126,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ06,2026-03-30 16:16:57.166,2026-03-30 16:23:51.166,414.0,382.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ07,2026-03-30 16:24:12.441,2026-03-30 16:25:47.011,94.57,84.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ09,2026-03-30 16:26:14.253,2026-03-30 16:29:29.853,195.6,115.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ10,2026-03-30 16:35:51.038,2026-03-30 16:50:24.969,873.931,309.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,True
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ12,2026-03-30 16:50:59.692,2026-03-30 16:51:56.473,56.781,48.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC00,EQ11,2026-03-30 16:52:24.131,2026-03-30 16:53:28.592,64.461,64.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC01,EQ12,2026-03-30 16:53:49.666,2026-03-30 16:55:55.599,125.933,125.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330001-0001,260330001,PRD1000,PRD1000-260330001,RC01,EQ05,2026-03-30 16:56:34.901,2026-03-30 16:57:51.034,76.133,76.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,True
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ01,2026-03-30 16:10:16.524,2026-03-30 16:10:59.701,43.177,43.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ03,2026-03-30 16:12:36.377,2026-03-30 16:13:06.862,30.485,30.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ04,2026-03-30 16:13:30.776,2026-03-30 16:13:33.010,2.234,3.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ06,2026-03-30 16:14:03.002,2026-03-30 16:20:56.547,413.545,399.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ07,2026-03-30 16:21:17.956,2026-03-30 16:25:14.382,236.426,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ09,2026-03-30 16:25:41.792,2026-03-30 16:27:20.256,98.464,90.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ10,2026-03-30 16:45:47.211,2026-03-30 16:54:10.425,503.214,225.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ12,2026-03-30 16:54:50.232,2026-03-30 16:56:26.007,95.775,89.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC00,EQ11,2026-03-30 16:56:53.757,2026-03-30 16:57:58.386,64.629,64.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC01,EQ12,2026-03-30 16:58:20.559,2026-03-30 17:00:05.137,104.578,104.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330001-0002,260330001,PRD1000,PRD1000-260330001,RC01,EQ05,2026-03-30 17:00:41.354,2026-03-30 17:01:42.991,61.637,61.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ01,2026-03-30 17:34:57.571,2026-03-30 17:35:29.563,31.992,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ02,2026-03-30 17:36:32.015,2026-03-30 17:38:24.772,112.757,1008.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ03,2026-03-30 17:38:39.243,2026-03-30 17:39:24.676,45.433,45.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ04,2026-03-30 17:39:47.716,2026-03-30 17:39:49.846,2.13,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ06,2026-03-30 17:40:34.627,2026-03-30 17:50:39.382,604.755,587.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,True
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ07,2026-03-30 17:51:00.740,2026-03-30 17:52:35.250,94.51,84.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ09,2026-03-30 17:53:01.169,2026-03-30 17:54:41.551,100.382,88.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ10,2026-03-30 17:55:08.039,2026-03-30 18:00:03.471,295.432,191.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ12,2026-03-30 18:02:35.430,2026-03-30 18:03:44.826,69.396,64.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC00,EQ11,2026-03-30 18:04:12.370,2026-03-30 18:05:16.522,64.152,64.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC01,EQ12,2026-03-30 18:05:38.629,2026-03-30 18:07:59.466,140.837,140.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260330005-0001,260330005,PRD1000,PRD1000-260330005,RC01,EQ05,2026-03-30 18:08:34.440,2026-03-30 18:09:32.999,58.559,58.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD1000-260330009-0001,260330009,PRD1000,PRD1000-260330009,RC00,EQ01,2026-03-30 20:03:48.186,2026-03-30 20:04:20.079,31.893,32.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260330009-0001,260330009,PRD1000,PRD1000-260330009,RC00,EQ02,2026-03-30 20:05:22.821,2026-03-30 20:32:11.235,1608.414,14400.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,True
PRD1000-260330009-0001,260330009,PRD1000,PRD1000-260330009,RC00,EQ03,2026-03-30 20:32:25.300,2026-03-30 20:35:57.572,212.272,210.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260330009-0001,260330009,PRD1000,PRD1000-260330009,RC00,EQ04,2026-03-30 20:36:20.477,2026-03-30 20:36:22.610,2.133,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260330009-0002,260330009,PRD1000,PRD1000-260330009,RC00,EQ01,2026-03-30 20:04:43.075,2026-03-30 20:05:26.443,43.368,43.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260330009-0002,260330009,PRD1000,PRD1000-260330009,RC00,EQ03,2026-03-30 20:30:59.067,2026-03-30 20:35:02.632,243.565,241.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260330009-0002,260330009,PRD1000,PRD1000-260330009,RC00,EQ04,2026-03-30 20:35:24.332,2026-03-30 20:35:26.457,2.125,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260331005-0001,260331005,PRD1000,PRD1000-260331005,RC00,EQ01,2026-03-31 15:15:22.097,2026-03-31 15:15:53.941,31.844,32.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260331005-0001,260331005,PRD1000,PRD1000-260331005,RC00,EQ02,2026-03-31 15:17:02.923,2026-03-31 15:18:56.211,113.288,1017.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260331005-0001,260331005,PRD1000,PRD1000-260331005,RC00,EQ03,2026-03-31 15:19:09.855,2026-03-31 15:19:38.816,28.961,29.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260331005-0001,260331005,PRD1000,PRD1000-260331005,RC00,EQ04,2026-03-31 15:20:02.028,2026-03-31 15:20:04.157,2.129,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260331006-0001,260331006,PRD1000,PRD1000-260331006,RC00,EQ01,2026-03-31 15:16:23.258,2026-03-31 15:17:06.087,42.829,42.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260331006-0001,260331006,PRD1000,PRD1000-260331006,RC00,EQ02,2026-03-31 15:17:14.298,2026-03-31 15:18:32.363,78.065,693.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260331006-0001,260331006,PRD1000,PRD1000-260331006,RC00,EQ03,2026-03-31 15:18:39.602,2026-03-31 15:19:16.250,36.648,37.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260331006-0001,260331006,PRD1000,PRD1000-260331006,RC00,EQ04,2026-03-31 15:19:38.923,2026-03-31 15:19:41.159,2.2359999999999998,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ01,2026-04-01 14:46:56.976,2026-04-01 14:47:28.943,31.967,32.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ02,2026-04-01 14:56:05.449,2026-04-01 14:57:12.459,67.01,603.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ03,2026-04-01 14:57:20.676,2026-04-01 14:58:18.079,57.403,57.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ04,2026-04-01 14:58:43.327,2026-04-01 14:58:45.464,2.137,3.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ06,2026-04-01 14:59:14.212,2026-04-01 15:05:25.406,371.194,357.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ07,2026-04-01 15:05:48.213,2026-04-01 15:08:42.934,174.721,75.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ09,2026-04-01 15:09:10.091,2026-04-01 15:12:56.173,226.082,92.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ10,2026-04-01 15:13:23.120,2026-04-01 15:16:52.526,209.406,194.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ12,2026-04-01 15:17:27.364,2026-04-01 15:18:23.608,56.244,48.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260401001-0001,260401001,PRD1000,PRD1000-260401001,RC00,EQ11,2026-04-01 15:18:50.761,2026-04-01 15:19:55.185,64.424,63.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ01,2026-04-01 15:00:22.241,2026-04-01 15:00:54.091,31.85,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ03,2026-04-01 15:03:09.467,2026-04-01 15:03:25.982,16.515,16.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ04,2026-04-01 15:03:49.326,2026-04-01 15:03:51.483,2.157,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ06,2026-04-01 15:04:20.304,2026-04-01 15:11:34.263,433.959,419.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ07,2026-04-01 15:11:56.106,2026-04-01 15:15:31.801,215.695,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260401002-0001,260401002,PRD1000,PRD1000-260401002,RC00,EQ09,2026-04-01 15:15:59.279,2026-04-01 15:19:20.027,200.748,93.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ01,2026-04-02 12:01:16.214,2026-04-02 12:01:46.707,30.493,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ02,2026-04-02 12:03:13.327,2026-04-02 12:04:24.178,70.851,630.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ03,2026-04-02 12:04:35.900,2026-04-02 12:04:52.440,16.54,16.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ04,2026-04-02 12:05:15.946,2026-04-02 12:05:18.081,2.135,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ06,2026-04-02 12:05:45.160,2026-04-02 12:10:55.800,310.64,297.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ07,2026-04-02 12:11:17.541,2026-04-02 12:14:01.499,163.958,73.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260402003-0001,260402003,PRD1000,PRD1000-260402003,RC00,EQ09,2026-04-02 12:14:27.301,2026-04-02 12:18:04.617,217.316,91.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ01,2026-04-02 12:05:21.703,2026-04-02 12:05:52.295,30.592,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ02,2026-04-02 12:07:11.144,2026-04-02 12:08:21.260,70.116,630.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ03,2026-04-02 12:08:33.089,2026-04-02 12:08:49.589,16.5,16.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ04,2026-04-02 12:09:10.151,2026-04-02 12:09:12.275,2.124,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ06,2026-04-02 12:09:40.165,2026-04-02 12:16:45.052,424.887,409.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ07,2026-04-02 12:17:06.445,2026-04-02 12:26:34.267,567.822,75.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,True
PRD1000-260402004-0001,260402004,PRD1000,PRD1000-260402004,RC00,EQ09,2026-04-02 12:26:59.844,2026-04-02 12:29:44.289,164.445,91.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ01,2026-04-02 12:27:59.395,2026-04-02 12:28:29.957,30.562,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ02,2026-04-02 12:29:29.611,2026-04-02 12:30:36.157,66.546,594.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ03,2026-04-02 12:30:47.986,2026-04-02 13:41:28.149,4240.163,4198.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,True
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ04,2026-04-02 13:41:50.414,2026-04-02 13:41:52.652,2.238,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ06,2026-04-02 13:42:20.473,2026-04-02 13:48:09.300,348.827,305.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ07,2026-04-02 13:48:09.484,2026-04-02 13:51:19.544,190.06,73.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260402005-0001,260402005,PRD1000,PRD1000-260402005,RC00,EQ09,2026-04-02 13:51:45.219,2026-04-02 13:54:30.382,165.163,91.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,False
PRD1000-260402006-0001,260402006,PRD1000,PRD1000-260402006,RC00,EQ01,2026-04-02 13:44:13.602,2026-04-02 13:44:44.293,30.691,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260402006-0001,260402006,PRD1000,PRD1000-260402006,RC00,EQ02,2026-04-02 13:45:31.907,2026-04-02 13:47:08.323,96.416,648.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260402006-0001,260402006,PRD1000,PRD1000-260402006,RC00,EQ03,2026-04-02 13:47:08.552,2026-04-02 13:49:39.618,151.066,152.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260402006-0001,260402006,PRD1000,PRD1000-260402006,RC00,EQ04,2026-04-02 13:49:52.507,2026-04-02 13:49:54.840,2.333,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260407011-0001,260407011,PRD1000,PRD1000-260407011,RC00,EQ01,2026-04-07 17:54:00.674,2026-04-07 17:54:32.556,31.882,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260407011-0001,260407011,PRD1000,PRD1000-260407011,RC00,EQ02,2026-04-07 17:55:24.776,2026-04-07 17:56:40.424,75.648,684.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260407011-0001,260407011,PRD1000,PRD1000-260407011,RC00,EQ03,2026-04-07 17:56:52.237,2026-04-07 18:04:04.762,432.525,428.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,True
PRD1000-260407011-0001,260407011,PRD1000,PRD1000-260407011,RC00,EQ04,2026-04-07 18:04:28.381,2026-04-07 18:04:30.506,2.125,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260408001-0001,260408001,PRD1000,PRD1000-260408001,RC00,EQ01,2026-04-08 17:35:13.577,2026-04-08 17:35:45.523,31.946,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260409001-0001,260409001,PRD1000,PRD1000-260409001,RC00,EQ01,2026-04-09 13:18:05.632,2026-04-09 13:18:37.372,31.74,31.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260414001-0001,260414001,PRD1000,PRD1000-260414001,RC00,EQ01,2026-04-14 14:49:24.267,2026-04-14 14:49:54.792,30.525,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260414001-0001,260414001,PRD1000,PRD1000-260414001,RC00,EQ02,2026-04-14 14:55:21.683,2026-04-14 14:56:30.194,68.511,612.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ01,2026-04-14 15:05:03.591,2026-04-14 15:05:34.188,30.597,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ02,2026-04-14 15:17:46.865,2026-04-14 15:18:56.167,69.302,621.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ03,2026-04-14 15:19:23.561,2026-04-14 15:22:15.274,171.713,170.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ04,2026-04-14 15:22:37.361,2026-04-14 15:22:39.388,2.027,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ06,2026-04-14 15:23:07.548,2026-04-14 15:28:28.616,321.068,307.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ07,2026-04-14 15:28:50.911,2026-04-14 15:31:39.433,168.522,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ09,2026-04-14 15:32:06.898,2026-04-14 16:16:03.859,2636.961,91.0,0.0,"0,0",A6 드릴 및 TAP - 코나,A6_KONA,False,396.41225,True
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ10,2026-04-14 16:16:31.792,2026-04-14 16:20:07.102,215.31,190.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ12,2026-04-14 16:20:41.532,2026-04-14 16:21:35.521,53.989,47.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC00,EQ11,2026-04-14 16:22:03.988,2026-04-14 16:23:08.363,64.375,63.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC01,EQ12,2026-04-14 16:23:29.805,2026-04-14 16:26:20.310,170.505,169.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC01,EQ05,2026-04-14 16:26:56.452,2026-04-14 16:27:54.545,58.093,58.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC01,EQ14,2026-04-14 17:52:10.550,2026-04-14 17:54:17.626,127.076,1134.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,False
PRD1000-260414002-0001,260414002,PRD1000,PRD1000-260414002,RC01,EQ15,2026-04-14 17:54:53.559,2026-04-14 17:55:25.107,31.548000000000002,279.0,0.0,"0,0",C2 완제품 창고,C2_FINISHED_STORAGE,False,37.041000000000004,False
PRD1000-260414005-0001,260414005,PRD1000,PRD1000-260414005,RC00,EQ01,2026-04-14 16:45:05.511,2026-04-14 16:45:37.472,31.961,32.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD1000-260414005-0001,260414005,PRD1000,PRD1000-260414005,RC00,EQ02,2026-04-14 16:48:22.661,2026-04-14 16:52:53.847,271.186,2430.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD1000-260414005-0001,260414005,PRD1000,PRD1000-260414005,RC00,EQ03,2026-04-14 16:53:48.787,2026-04-14 17:03:08.373,559.586,554.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,True
